	affair_id	affair_type	councillor_id	council	legislative_period	language	affair_title	affair_text	answer
27	20155027	14	4141	NR	49	de	Gefährliche Verletzungen der Luftraumsperre am WEF in Davos	<p>Am 22. Januar 2015 und am 24. Januar 2015 wurde durch zivile Drohnen der Luftraum unmittelbar über dem Rayon von Konferenzzentrum und Hotels am WEF in Davos verletzt. Damit waren Menschen und Infrastruktur einem grossen Risiko ausgesetzt, da Drohnen entweder mit Sprengsätzen oder mit chemischen Substanzen einen verheerenden Schaden anrichten können.</p><p>Warum wurden diese unerlaubten Flugobjekte entweder durch die Bodluv oder durch die Polizei nicht frühzeitig erkannt und vernichtet?</p>	<p>In den angesprochenen Fällen lag der Umgang mit Minidrohnen im Verantwortungsbereich der Kantonspolizei Graubünden. Diese sperrte den Luftraum um Davos für Minidrohnen während des World Economic Forum. Es liegt in der Kompetenz der Kantone, strengere Auflagen oder Einschränkungen gegenüber denjenigen des Bundesamtes für Zivilluftfahrt zu erlassen.</p><p>Die Kantonspolizei Graubünden erkannte in den angesprochenen Fällen rasch den Verstoss gegen die geltende Luftraumsperre. Gegen die fehlbaren Piloten wurde jeweils umgehend interveniert und der Flug der Quadrocopter beendet.</p><p>Die Angehörigen der Armee wurden bezüglich der Bedrohung durch Minidrohnen und der geltenden Verantwortlichkeiten sensibilisiert. Besondere Beobachtungen mussten umgehend an die Polizei weitergeleitet werden.</p>
28	20155028	14	1142	NR	49	de	Gelangen Entwicklungshilfegelder an islamische Extremisten?	<p>Die Schweiz bezahlt jährlich gegen 3 Milliarden Franken für die sogenannte Entwicklungshilfe.</p><p>- Wie viel davon geht an Länder in Afrika und im Nahen Osten, wo zurzeit kriegerische Handlungen (Gräueltaten) stattfinden?</p><p>- Wie kann der Bundesrat sicherstellen, dass keine Schweizer Gelder in die Hände von Leuten des Islamischen Staates gelangen?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
29	20155029	14	1142	NR	49	de	Ausländeranteil in Schweizer Gefängnissen	<p>- Wie hoch ist der Ausländeranteil in allen Schweizer Gefängnissen?</p><p>- Wie viele dieses Ausländeranteils sind Muslime?</p>	
30	20155030	14	1142	NR	49	de	Gelangen islamische Extremisten übers Asylwesen in die Schweiz?	<p>Die Sonntagsmedien berichteten, wie islamische Extremisten übers Asylwesen in die Schweiz gelangen.</p><p>- Was unternimmt der Bundesrat dagegen?</p><p>- Wäre es nicht gescheiter, keine muslimischen Flüchtlinge mehr in die Schweiz zu lassen und stattdessen diesen in den Nachbarstaaten der Kriegsgebiete zu helfen?</p><p>- Wie gross ist der muslimische Anteil aller Asylsuchenden im letzten Jahr?</p>	
31	20155031	14	502	NR	49	de	Gefährdung von internationalen Praktikumsaustauschprogrammen	<p>Ist es die Absicht des Bundesrates, durch die beschlossenen Kontingentskürzungen für Fachleute aus Nicht-EU-/-Efta-Staaten auch den Praktikumsaustausch zu bedrohen?</p><p>So vergibt z. B. das Zürcher Amt für Wirtschaft und Arbeit Praktikanten aus Nicht-EU-/-Efta-Staaten bei Praktikumseinsätzen von über vier Monaten keine Kontingente mehr. Damit sind studentische Praktikumsaustauschprogramme, wie z. B. dasjenige von Iaeste, gefährdet. Leidtragende wären unsere Studierenden, da der Austausch auf Gegenrecht beruht.</p>	
32	20155032	14	4054	NR	49	de	Tiefere Verwaltungskosten bei den Pensionskassen bedeuten mehr Rente	<p>Obwohl die Transparenzvorschriften im Bereich Verwaltungskosten von Pensionskassen verbessert worden sind, bleiben diese Kosten für die Versicherten gemäss Expertenaussagen zu hoch.</p><p>- Wie schätzt der Bundesrat die Höhe der Verwaltungskosten ein?</p><p>- Besteht gesetzgeberischer Handlungsbedarf, um den Druck auf diese Kosten zu erhöhen (insbesondere explizite Transaktionskosten innerhalb von Kollektivanlagen - Brokerage - und implizite Transaktionskosten)?</p>	<p>Der Bundesrat hat in der Strukturreform verschiedene Massnahmen zur Reduktion der Verwaltungskosten beschlossen. Er ist jedoch bereit, zu prüfen, ob weitere Massnahmen sinnvoll sind, um die Verwaltungskosten der Vorsorgeeinrichtungen und insbesondere deren Vermögensverwaltungskosten zu begrenzen. Auf Ende April ist bereits ein Hearing mit Spezialisten zu dieser Frage vorgesehen.</p>
33	20155033	14	498	NR	49	de	Medizinstudium und Numerus clausus	<p>Laut der Medienmitteilung des Bundes vom 26. Februar 2015 wird der Zugang zu den Medizinstudiengängen an den Deutschschweizer Universitäten weiterhin durch einen Numerus clausus limitiert. 3491 Anmeldungen sind eingegangen, doch nur 793 Personen werden angenommen. Gleichzeitig herrscht akuter Ärztemangel, dem nur mit der massenhaften Rekrutierung von ausgebildeten Ärzten aus dem Ausland abgeholfen werden kann. Mit anderen Worten gibt die Schweiz vor, dass ihr die finanziellen Mittel zur Ausbildung der eigenen Studierenden fehlen, und erwartet gleichzeitig, dass die Nachbarländer den Mangel beheben. Die Aufhebung des Numerus clausus wurde bereits in mehreren parlamentarischen Vorstössen gefordert. Der Nationalrat sprach sich mit einer grossen Mehrheit dafür aus.</p><p>1. Wie will der Bundesrat die medizinische Versorgung in den kommenden Jahren sicherstellen?</p><p>2. Wann wird er sich dieser Aufgabe, die das ganze Land betrifft, annehmen, anstatt sie an die Kantone zu überweisen?</p><p>3. Sollen mit diesem absichtlichen Mangel an Ärztinnen und Ärzten die Krankenversicherungskosten vermindert werden, indem man versteckt das Leistungsangebot reduziert?</p><p>4. Hat der Bundesrat die Nachbarländer darüber informiert, dass sie Ärztinnen und Ärzte für die Schweiz ausbilden sollen?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
34	20155034	14	4113	NR	49	de	Zunahme religiöser Diskriminierung	<p>An seiner Sitzung vom 25. Februar äusserte sich der Bundesrat besorgt über die zunehmende religiöse Diskriminierung. Bundesrat Berset bekräftigte gleichentags ausdrücklich, dass die jüdische Gemeinschaft Teil der Schweizer Gesellschaft sei und ihre Sicherheit garantiert sein müsse.</p><p>- Kann mit einer offiziellen Erklärung des Bundesrates zu Antisemitismus und Islamophobie gerechnet werden?</p><p>- Weiss man Genaueres über die nach der Bundesratssitzung vom 25. Februar 2015 ergriffenen Sicherheitsmassnahmen zum Schutz der jüdischen und der muslimischen Institutionen?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
35	20155035	14	4025	NR	49	de	"Botschafter Wasescha und seine ""Bünzli-Schweizer"""	<p>Luzius Wasescha hat offenbar Mühe, Volksentscheide zu akzeptieren und zu vertreten. In der Sendung Tagesgespräch (SRF 1, 10. Februar 2015) bezeichnete er die Mehrheit der Schweizer Stimmbürger wegen dem Ja zur Masseneinwanderungs-Initiative abschätzig als Bünzlis.</p><p>- Wie viele Stellenprozente umfasst das Pensum des eigentlich Pensionierten?</p><p>- Wie viel kostet dieses Engagement die Eidgenossenschaft pro Jahr?</p><p>- In welcher Weise erschweren solche Aussagen von Diplomaten die Aufgabe des Bundesrates in den Verhandlungen mit der EU?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
36	20155036	14	4007	NR	49	de	Atomkraftwerk Beznau. Rostschäden an der Stahldruckschale des Containments	<p>Die Stahldruckschale des Containments im AKW Beznau ist im unteren Bereich korrodiert; siehe auch die Interpellation Chopard-Acklin 13.3130 vom 20. März 2013. In der Antwort des Bundesrates auf die Frage Chopard-Acklin 13.5595 vom 4. Dezember 2013 in gleicher Sache stellt der Bundesrat aktualisierte Werte in der Sicherheitstechnischen Stellungnahme zur periodischen Sicherheitsüberprüfung 2012 in Aussicht.</p><p>- Wann ist dieser Bericht publiziert?</p><p>- Wie ist der aktuelle Zustand?</p><p>- Weitere Massnahmen?</p>	<p>Die Stellungnahme zur periodischen Sicherheitsüberprüfung 2012 des Kernkraftwerks Beznau wird derzeit vom Eidgenössischen Nuklearsicherheitsinspektorat (Ensi) erarbeitet. Die Stellungnahme soll 2016 veröffentlicht werden.</p><p>Das Kernkraftwerk Beznau hat Massnahmen ergriffen, um eine weitere Korrosionsschädigung an der Stahldruckschale zu stoppen oder zumindest zu verlangsamen. Dazu gehören die Einführung eines kathodischen Korrosionsschutzsystems und Trocknungsmassnahmen, um das eingedrungene Wasser zu entfernen. Der Korrosionszustand wird mithilfe von Inspektionsbohrungen und Wanddickenmessungen regelmässig überwacht und bewertet. Mit diesen Massnahmen wird der sichere Zustand weiterhin gewährleistet.</p><p>Ob zusätzliche Massnahmen erforderlich sind, wird im Rahmen der Stellungnahme des Ensi zur periodischen Sicherheitsüberprüfung 2012 beurteilt. </p>
37	20155037	14	4060	NR	49	de	Zulassung von Medikamenten aus Ländern mit äquivalentem Zulassungssystem. Umsetzung von Artikel 13 des Heilmittelgesetzes	<p>Wie aus der Branche zu vernehmen ist, anerkennt das Schweizerische Heilmittelinstitut (Swissmedic) die Zulassung von Behörden mit äquivalentem Zulassungssystem (USA, EU, Kanada, Australien) meist nicht. Zudem führt sie Begutachtungen durch, welche zu anderen Einstufungen und zusätzlichen Studienanforderungen führen. Dies verhindert kostengünstigere Therapien und Innovation in der Schweiz.</p><p>Weshalb werden Zulassungen und Einstufungen aus Ländern mit äquivalentem Zulassungssystem nicht konsequenter und unbürokratischer übernommen?</p>	<p>Das Heilmittelgesetz (HMG) geht von einer völlig autonomen schweizerischen Arzneimittelzulassung aus. Das Gesetz gibt Swissmedic keine Grundlage, um ausländische Zulassungsentscheide anzuerkennen bzw. zu übernehmen.</p><p>Swissmedic ist jedoch gehalten, in seiner Begutachtung von Zulassungsgesuchen die Ergebnisse entsprechender Prüfungen ausländischer Heilmittelinstitute mit äquivalentem Zulassungssystem zu berücksichtigen. 2010 hat der Bundesrat im Verordnungsrecht geregelt, wie weit diese Berücksichtigung ausländischer Begutachtungsresultate geht. Nach Kritik vonseiten der Industrie, wonach das Vorgehen von Swissmedic zu bürokratisch sei, hat das Institut seine betreffenden Prozesse überprüft, optimiert und 2013 in einer neuen Verwaltungsverordnung geregelt.</p><p>Durch diese Massnahmen konnte 2014 eine Steigerung der nach Artikel 13 HMG eingereichten und gutgeheissenen Gesuche um 30 Prozent im Vergleich zum Vorjahr erreicht werden. Gemäss der zweijährlich durchgeführten Kundenumfrage von Swissmedic hat sich die Kundenzufriedenheit in diesem Bereich 2014 gegenüber dem Jahr 2012 klar verbessert. Dies zeigt, dass die Bestrebungen von Swissmedic auch von den Firmen wahrgenommen und positiv beurteilt werden. Der Bundesrat verfolgt die Entwicklung dieser Prozesse aufmerksam, wobei er der Tatsache Rechnung trägt, dass einerseits die dem Risiko entsprechenden Verfahren angewendet werden müssen und dass andererseits die Patientensicherheit gewährleistet sein muss. </p>
38	20155038	14	4069	NR	49	de	Sicherheit von jüdischen Einrichtungen	<p>Nach den jüngsten Vorkommnissen in Paris, Kopenhagen usw. bitte ich den Bundesrat, folgende Fragen zu beantworten:</p><p>1. Wie gewährleistet er die Sicherheit jüdischer Gemeinden und Einrichtungen in der Schweiz?</p><p>2. Wie verbessert er die interkantonale Koordination im Bereich Sicherheit jüdischer Gemeinden und Einrichtungen?</p><p>3. Was sagt er dazu, dass die jüdischen Gemeinden finanziell für die eigene Sicherheit aufkommen?</p><p>4. Wie setzt er die Achtung der Religionsfreiheit gemäss Bundesverfassung durch?</p>	
39	20155039	14	4048	NR	49	de	Einsatz von Drohnen. Regelung	<p>Der Einsatz von zivilen Drohnen und Minidrohnen ist in der Schweiz nicht klar und effektiv reglementiert, es gibt weder eine Ausweispflicht noch ein Erfassungssystem für den Besitz solcher Fluggeräte. In letzter Zeit gab es mehrere Zwischenfälle aufgrund mangelnder Sicherheit beim Einsatz von zivilen Drohnen, die Verbote zur Folge hatten.</p><p>Wäre es nicht sinnvoller, den Drohneneinsatz stärker zu regulieren?</p>	<p>Die Antwort des Bundesrates existiert nur in italienischer Sprache.</p>
40	20155040	14	3885	NR	49	de	Motion 12.3172. Wiederherstellung der früheren Praxis bei der Besteuerung von land- und forstwirtschaftlichen Grundstücken	<p>Kann der Bundesrat die Umsetzung dieser Motion nicht beschleunigen, indem er die Botschaft schnell verabschiedet und sich dabei auf die Vernehmlassung stützt, die die zuständige Kommission des Ständerates bei den Kantonen bereits durchgeführt hat?</p>	
41	20155041	14	4116	NR	49	de	Finanzierung der Abstimmungskampagne über die neue Billag-Mediensteuer	<p>Im Abstimmungskampf über die neue Billag-Mediensteuer werden von beiden Seiten auch finanzielle Mittel eingesetzt.</p><p>1. Wie stellt der Bundesrat sicher, dass die SRG weder mit Geld- noch mit Sachleistungen in den Abstimmungskampf eingreift und damit Billag-Gebühren missbraucht?</p><p>2. Kann er garantieren, dass im Abstimmungskampf zur neuen Billag-Mediensteuer keine Gelder von der staatseigenen Swisscom oder von deren Tochtergesellschaft Billag eingesetzt werden?</p>	<p>1. Die SRG hat nach eigenen Informationen kein Budget für den Abstimmungskampf bereitgestellt. Die SRG wird aber im Rahmen ihrer redaktionellen Tätigkeit (Radio, Fernsehen und online) über die bevorstehende Abstimmung berichten, wie es ihre Pflicht ist. Das ist Courant normal. Für diese Berichterstattung gelten die gesetzlichen Gebote der Sachgerechtigkeit und der Ausgewogenheit; das könnte auf Beschwerde hin durch die UBI und das Bundesgericht überprüft werden. Auch die Trägerschaft, d. h. der Verein SRG, hat keine Mittel für die Abstimmung erhalten. Es ist den SRG-Regional- und Mitgliedgesellschaften überlassen, die RTVG-Revision an Podien oder anderen Veranstaltungen zu thematisieren. Sie haben gemäss den SRG-Statuten das Recht und die Pflicht, Diskussionen über den Service public in der Öffentlichkeit zu führen. Solche Auftritte müssen aber sachlich und transparent sein; es darf kein unverhältnismässiger Aufwand betrieben werden.</p><p>2. Bei der Swisscom und der Billag stellt sich die Frage der Finanzierung des Abstimmungskampfes nicht. Beide Gesellschaften werden sich nach eigenen Informationen im Abstimmungskampf neutral verhalten. Sie haben kein Interesse, sich zu engagieren. Das Inkasso der neuen Medienabgabe wird im Übrigen neu ausgeschrieben.</p>
42	20155042	14	4087	NR	49	de	Wie sieht die Zukunft der Holzwirtschaft nach der Aufhebung des Franken/Euro-Mindestkurses aus?	<p>Die Holzwirtschaft (Nutzung, Vermarktung, Verarbeitung) ist seit mehreren Jahren mit einem schwierigen wirtschaftlichen Umfeld konfrontiert, in dem die Wälder und ihre Funktionen unmittelbar bedroht sind. Die Aufhebung des Franken/Euro-Mindestkurses am 15. Januar 2015 hat die Situation noch verschärft (Holzpreisverfall von 15 bis 20 Prozent).</p><p>Ist der Bundesrat bereit, ein Paket mit konkreten Massnahmen vorzuschlagen, um die Schweizer Holzwirtschaft zu entlasten und ihre Nachhaltigkeit zu garantieren?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
43	20155043	14	3880	NR	49	de	Uno-Generalversammlung 2016	<p>Die Uno-Generalversammlung widmet 2016 eine Sondersession dem Drogenthema.</p><p>1. Wo und wann findet im Jahr 2016 diese Sondersession statt?</p><p>2. Geht jemand aus der Schweiz? Wenn ja, wer?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
44	20155044	14	4056	NR	49	de	2,1 Milliarden Franken weniger Einnahmen bei der direkten Bundessteuer. Wie geht es weiter?	<p>Die Staatsrechnung 2014 schliesst mit einem Defizit von 124 Millionen Franken ab, budgetiert war ein Überschuss von 121 Millionen Franken. Bei den Einnahmen ist die grösste Budgetabweichung bei der direkten Bundessteuer zu verzeichnen (minus 2,1 Milliarden Franken oder minus 10,6 Prozent). Gemäss Medienmitteilung des Bundesrates haben sich sowohl die Einkommenssteuer als auch die Gewinnsteuer schwach entwickelt.</p><p>Wann liegt ein Bericht vor, mit dem die Fehleinschätzung begründet wird?</p>	
45	20155045	14	4059	NR	49	de	Datendiebstahl bei Chip-Karten. Sicherheitsrisiken bei Schweizer Identitätskarten und Kommunikationsmitteln	<p>Medienberichte über Codediebstähle durch Nachrichtendienste beim SIM-Karten-Hersteller Gemalto führen zu folgenden Fragen:</p><p>- Sind Schweizer Identitätskarten und Pässe betroffen?</p><p>- Wurden geheime Schlüssel von SIM-Karten, die in der Schweiz im Umlauf sind, gestohlen?</p><p>- Wenn ja, welche Massnahmen trifft der Bundesrat für die Sicherheit der betroffenen Systeme und den Datenschutz der Bürgerinnen und Bürger?</p>	
46	20155046	14	4060	NR	49	de	Senkung der CO2-Abgabe	<p>Die Klimabilanz der Schweiz hat sich massiv verändert: Durch die Stilllegung der Raffinerie im Wallis und das Tanken der Schweizer und Grenzgänger im Ausland sinkt der Ausstoss dramatisch. Eigentlich dürfte die Schweiz dank diesem Effekt nun genügend CO2 reduziert haben, und die CO2-Abgabe könnte gesenkt werden. Dies würde dem inländischen Gewerbe helfen.</p><p>Wann wird die CO2-Abgabe gesenkt?</p>	<p>Inwieweit die CO2-Emissionen im Jahre 2014 zurückgegangen sind, wird sich anhand der CO2-Statistik zeigen, die im Juli 2015 vorliegen wird. Die CO2-Abgabe wird nur auf fossilen Brennstoffen erhoben. Die CO2-Emissionen aus Brennstoffen im Jahre 2014 geben denn auch den Ausschlag, ob die CO2-Abgabe gemäss dem in Artikel 94 der CO2-Verordnung definierten Mechanismus auf das Jahr 2016 hin weiter angehoben wird. Für die CO2-Statistik und die CO2-Abgabe relevant sind fossile Brennstoffe, die in den zollrechtlich freien Verkehr überführt werden. Die Raffinerien sind ausserhalb dieses Perimeters und daher auch nicht der CO2-Abgabe unterstellt. Ihre CO2-Emissionen fliessen somit nicht in die CO2-Statistik ein. Auch die CO2-Emissionen aus Treibstoffen sind für die Höhe der CO2-Abgabe auf fossilen Brennstoffen nicht entscheidend.</p>
